gene	go_id	name_1006
ZNF326	GO:0003677	DNA binding
OPA1	GO:1904115	axon cytoplasm
OPA1	GO:0030425	dendrite
OPA1	GO:0030061	mitochondrial crista
OPA1	GO:0016021	integral component of membrane
OPA1	GO:0016020	membrane
OPA1	GO:0005758	mitochondrial intermembrane space
OPA1	GO:0005743	mitochondrial inner membrane
OPA1	GO:0005741	mitochondrial outer membrane
OPA1	GO:0005739	mitochondrion
OPA1	GO:1902236	negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway
OPA1	GO:0090398	cellular senescence
OPA1	GO:0090201	negative regulation of release of cytochrome c from mitochondria
OPA1	GO:0050896	response to stimulus
OPA1	GO:0019896	axonal transport of mitochondrion
OPA1	GO:0008053	mitochondrial fusion
OPA1	GO:0007601	visual perception
OPA1	GO:0007007	inner mitochondrial membrane organization
OPA1	GO:0007005	mitochondrion organization
OPA1	GO:0006915	apoptotic process
OPA1	GO:0003374	dynamin family protein polymerization involved in mitochondrial fission
OPA1	GO:0000266	mitochondrial fission
OPA1	GO:0000002	mitochondrial genome maintenance
OPA1	GO:0016787	hydrolase activity
OPA1	GO:0008017	microtubule binding
OPA1	GO:0005515	protein binding
OPA1	GO:0003924	GTPase activity
OPA1	GO:0000287	magnesium ion binding
OPA1	GO:0031314	extrinsic component of mitochondrial inner membrane
OPA1	GO:0005737	cytoplasm
OPA1	GO:0005654	nucleoplasm
OPA1	GO:1900006	positive regulation of dendrite development
OPA1	GO:0014042	positive regulation of neuron maturation
OPA1	GO:0010636	positive regulation of mitochondrial fusion
OPA1	GO:0007568	aging
OPA1	GO:0005525	GTP binding
OPA1	GO:0000166	nucleotide binding
FANCG	GO:0043240	Fanconi anaemia nuclear complex
FANCG	GO:0005886	plasma membrane
FANCG	GO:0005739	mitochondrion
FANCG	GO:0005737	cytoplasm
FANCG	GO:0005730	nucleolus
FANCG	GO:0005654	nucleoplasm
FANCG	GO:0005634	nucleus
FANCG	GO:0036297	interstrand cross-link repair
FANCG	GO:0009314	response to radiation
FANCG	GO:0007286	spermatid development
FANCG	GO:0007005	mitochondrion organization
FANCG	GO:0006974	cellular response to DNA damage stimulus
FANCG	GO:0006281	DNA repair
FANCG	GO:0001541	ovarian follicle development
FANCG	GO:0000075	cell cycle checkpoint
FANCG	GO:0005515	protein binding
FANCG	GO:0003684	damaged DNA binding
OPA1		
ZNF326	GO:0005681	spliceosomal complex
ZNF326	GO:0000993	RNA polymerase II core binding
ZNF326	GO:0005515	protein binding
ZNF326	GO:0044822	poly(A) RNA binding
ZNF326	GO:0046872	metal ion binding
ZNF326	GO:0006351	transcription, DNA-templated
ZNF326	GO:0006355	regulation of transcription, DNA-templated
ZNF326	GO:0006397	mRNA processing
ZNF326	GO:0008380	RNA splicing
ZNF326	GO:0032784	regulation of DNA-templated transcription, elongation
ZNF326	GO:0043484	regulation of RNA splicing
ZNF326	GO:0005654	nucleoplasm
ZNF326	GO:0016363	nuclear matrix
ZNF326	GO:0043231	intracellular membrane-bounded organelle
ZNF326	GO:0044609	DBIRD complex
SCN3B	GO:0030018	Z disc
SCN3B	GO:0016021	integral component of membrane
SCN3B	GO:0016020	membrane
SCN3B	GO:0001518	voltage-gated sodium channel complex
SCN3B	GO:0086015	SA node cell action potential
SCN3B	GO:0086012	membrane depolarization during cardiac muscle cell action potential
SCN3B	GO:0086005	ventricular cardiac muscle cell action potential
SCN3B	GO:0061337	cardiac conduction
SCN3B	GO:0060371	regulation of atrial cardiac muscle cell membrane depolarization
SCN3B	GO:0019233	sensory perception of pain
SCN3B	GO:0010460	positive regulation of heart rate
SCN3B	GO:0007399	nervous system development
SCN3B	GO:0006814	sodium ion transport
SCN3B	GO:0086006	voltage-gated sodium channel activity involved in cardiac muscle cell action potential
SCN3B	GO:0044325	ion channel binding
SCN3B	GO:0017080	sodium channel regulator activity
SCN3B	GO:0005244	voltage-gated ion channel activity
SCN3B	GO:0005248	voltage-gated sodium channel activity
SCN3B	GO:0005272	sodium channel activity
SCN3B	GO:0006810	transport
SCN3B	GO:0006811	ion transport
SCN3B	GO:0010765	positive regulation of sodium ion transport
SCN3B	GO:0034765	regulation of ion transmembrane transport
SCN3B	GO:0035725	sodium ion transmembrane transport
SCN3B	GO:0051899	membrane depolarization
SCN3B	GO:0060048	cardiac muscle contraction
SCN3B	GO:0060078	regulation of postsynaptic membrane potential
SCN3B	GO:0060373	regulation of ventricular cardiac muscle cell membrane depolarization
SCN3B	GO:0072659	protein localization to plasma membrane
SCN3B	GO:0086002	cardiac muscle cell action potential involved in contraction
SCN3B	GO:0086010	membrane depolarization during action potential
SCN3B	GO:0086014	atrial cardiac muscle cell action potential
SCN3B	GO:0086091	regulation of heart rate by cardiac conduction
SCN3B	GO:2000649	regulation of sodium ion transmembrane transporter activity
SCN3B	GO:0005886	plasma membrane
OSBPL2	GO:0008289	lipid binding
OSBPL2	GO:0015485	cholesterol binding
OSBPL2	GO:0006810	transport
OSBPL2	GO:0006869	lipid transport
UNC13A	GO:0004871	signal transducer activity
UNC13A	GO:0004872	receptor activity
UNC13A	GO:0005516	calmodulin binding
UNC13A	GO:0017075	syntaxin-1 binding
UNC13A	GO:0019992	diacylglycerol binding
UNC13A	GO:0046872	metal ion binding
UNC13A	GO:0047485	protein N-terminus binding
UNC13A	GO:0001956	positive regulation of neurotransmitter secretion
UNC13A	GO:0006887	exocytosis
UNC13A	GO:0007268	chemical synaptic transmission
UNC13A	GO:0007269	neurotransmitter secretion
UNC13A	GO:0007528	neuromuscular junction development
UNC13A	GO:0016079	synaptic vesicle exocytosis
UNC13A	GO:0016081	synaptic vesicle docking
UNC13A	GO:0016082	synaptic vesicle priming
UNC13A	GO:0016188	synaptic vesicle maturation
UNC13A	GO:0030154	cell differentiation
UNC13A	GO:0031915	positive regulation of synaptic plasticity
UNC13A	GO:0035249	synaptic transmission, glutamatergic
UNC13A	GO:0035556	intracellular signal transduction
UNC13A	GO:0048172	regulation of short-term neuronal synaptic plasticity
UNC13A	GO:0050435	beta-amyloid metabolic process
UNC13A	GO:0051966	regulation of synaptic transmission, glutamatergic
UNC13A	GO:0060384	innervation
UNC13A	GO:1900451	positive regulation of glutamate receptor signaling pathway
UNC13A	GO:1902991	regulation of amyloid precursor protein catabolic process
UNC13A	GO:1903861	positive regulation of dendrite extension
UNC13A	GO:0005737	cytoplasm
UNC13A	GO:0005886	plasma membrane
UNC13A	GO:0016020	membrane
UNC13A	GO:0030054	cell junction
UNC13A	GO:0030424	axon
UNC13A	GO:0031594	neuromuscular junction
UNC13A	GO:0042734	presynaptic membrane
UNC13A	GO:0043005	neuron projection
UNC13A	GO:0043195	terminal bouton
UNC13A	GO:0044305	calyx of Held
UNC13A	GO:0045202	synapse
UNC13A	GO:0048786	presynaptic active zone
UNC13A	GO:0098793	presynapse
UNC13A	GO:0005622	intracellular
PAQR8	GO:0016021	integral component of membrane
ZNF853	GO:0046872	metal ion binding
ZNF853	GO:0003676	nucleic acid binding
PAQR8	GO:0003707	steroid hormone receptor activity
PAQR8	GO:0005496	steroid binding
PAQR8	GO:0008289	lipid binding
PAQR8	GO:0007275	multicellular organism development
PAQR8	GO:0030154	cell differentiation
PAQR8	GO:0043401	steroid hormone mediated signaling pathway
PAQR8	GO:0048477	oogenesis
PAQR8	GO:0048545	response to steroid hormone
PAQR8	GO:0005886	plasma membrane
PAQR8	GO:0016020	membrane
BTBD1	GO:0000932	cytoplasmic mRNA processing body
BTBD1	GO:0005515	protein binding
BTBD1	GO:0031625	ubiquitin protein ligase binding
BTBD1	GO:0016567	protein ubiquitination
BTBD1	GO:0030162	regulation of proteolysis
BTBD1	GO:0042787	protein ubiquitination involved in ubiquitin-dependent protein catabolic process
BTBD1	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process
BTBD1	GO:0043393	regulation of protein binding
BTBD1	GO:0005737	cytoplasm
BTBD1	GO:0019005	SCF ubiquitin ligase complex
BTBD1	GO:0043234	protein complex
BTBD1		
MLKL	GO:0004672	protein kinase activity
MLKL	GO:0000166	nucleotide binding
MLKL	GO:0005515	protein binding
MLKL	GO:0005524	ATP binding
MLKL	GO:0032403	protein complex binding
MLKL	GO:0006468	protein phosphorylation
MLKL	GO:0012501	programmed cell death
MLKL	GO:0070207	protein homotrimerization
MLKL	GO:0070266	necroptotic process
MLKL	GO:0005737	cytoplasm
MLKL	GO:0005829	cytosol
MLKL	GO:0005886	plasma membrane
MLKL	GO:0016020	membrane
MLKL	GO:0019901	protein kinase binding
MLKL		
ATG16L2	GO:0000045	autophagosome assembly
ATG16L2	GO:0006810	transport
ATG16L2	GO:0006914	autophagy
ATG16L2	GO:0015031	protein transport
ATG16L2	GO:0039689	negative stranded viral RNA replication
ATG16L2	GO:0000421	autophagosome membrane
ATG16L2	GO:0005654	nucleoplasm
ATG16L2	GO:0005737	cytoplasm
ATG16L2		
BEST1	GO:0034707	chloride channel complex
BEST1	GO:0016323	basolateral plasma membrane
BEST1	GO:0016021	integral component of membrane
BEST1	GO:0016020	membrane
BEST1	GO:0005887	integral component of plasma membrane
BEST1	GO:0005886	plasma membrane
BEST1	GO:0005829	cytosol
BEST1	GO:1902476	chloride transmembrane transport
BEST1	GO:0050896	response to stimulus
BEST1	GO:0034220	ion transmembrane transport
BEST1	GO:0030321	transepithelial chloride transport
BEST1	GO:0015701	bicarbonate transport
BEST1	GO:0007601	visual perception
BEST1	GO:0006821	chloride transport
BEST1	GO:0006811	ion transport
BEST1	GO:0006810	transport
BEST1	GO:0015106	bicarbonate transmembrane transporter activity
BEST1	GO:0005254	chloride channel activity
BEST1	GO:0005229	intracellular calcium activated chloride channel activity
BEST1	GO:0051924	regulation of calcium ion transport
BEST1	GO:0050908	detection of light stimulus involved in visual perception
PSMB9	GO:0005839	proteasome core complex
PSMB9	GO:0005737	cytoplasm
PSMB9	GO:0005634	nucleus
PSMB9	GO:0000502	proteasome complex
PSMB9	GO:0051603	proteolysis involved in cellular protein catabolic process
PSMB9	GO:0006508	proteolysis
PSMB9	GO:0016787	hydrolase activity
PSMB9	GO:0008233	peptidase activity
PSMB9	GO:0004298	threonine-type endopeptidase activity
PSMB9	GO:0004175	endopeptidase activity
PSMB9	GO:0000165	MAPK cascade
PSMB9	GO:0000209	protein polyubiquitination
PSMB9	GO:0002223	stimulatory C-type lectin receptor signaling pathway
PSMB9	GO:0002376	immune system process
PSMB9	GO:0002479	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent
PSMB9	GO:0006521	regulation of cellular amino acid metabolic process
PSMB9	GO:0016032	viral process
PSMB9	GO:0031145	anaphase-promoting complex-dependent catabolic process
PSMB9	GO:0033209	tumor necrosis factor-mediated signaling pathway
PSMB9	GO:0038061	NIK/NF-kappaB signaling
PSMB9	GO:0038095	Fc-epsilon receptor signaling pathway
PSMB9	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process
PSMB9	GO:0043488	regulation of mRNA stability
PSMB9	GO:0050852	T cell receptor signaling pathway
PSMB9	GO:0051436	negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle
PSMB9	GO:0051437	positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition
PSMB9	GO:0060071	Wnt signaling pathway, planar cell polarity pathway
PSMB9	GO:0090090	negative regulation of canonical Wnt signaling pathway
PSMB9	GO:0090263	positive regulation of canonical Wnt signaling pathway
PSMB9	GO:2000116	regulation of cysteine-type endopeptidase activity
PSMB9	GO:0005654	nucleoplasm
PSMB9	GO:0005829	cytosol
PSMB9	GO:0070062	extracellular exosome
PSMB9	GO:1990111	spermatoproteasome complex
HLA-C	GO:0046977	TAP binding
HLA-C	GO:0045087	innate immune response
HLA-C	GO:0003823	antigen binding
RPS6KA5	GO:0005737	cytoplasm
RPS6KA5	GO:0005654	nucleoplasm
RPS6KA5	GO:0005634	nucleus
RPS6KA5	GO:0070498	interleukin-1-mediated signaling pathway
RPS6KA5	GO:0051092	positive regulation of NF-kappaB transcription factor activity
RPS6KA5	GO:0045944	positive regulation of transcription from RNA polymerase II promoter
RPS6KA5	GO:0045892	negative regulation of transcription, DNA-templated
RPS6KA5	GO:0043990	histone H2A-S1 phosphorylation
RPS6KA5	GO:0043988	histone H3-S28 phosphorylation
RPS6KA5	GO:0043987	histone H3-S10 phosphorylation
RPS6KA5	GO:0035556	intracellular signal transduction
RPS6KA5	GO:0035066	positive regulation of histone acetylation
RPS6KA5	GO:0033129	positive regulation of histone phosphorylation
RPS6KA5	GO:0032793	positive regulation of CREB transcription factor activity
RPS6KA5	GO:0016572	histone phosphorylation
RPS6KA5	GO:0016310	phosphorylation
RPS6KA5	GO:0007411	axon guidance
RPS6KA5	GO:0007173	epidermal growth factor receptor signaling pathway
RPS6KA5	GO:0006954	inflammatory response
RPS6KA5	GO:0006468	protein phosphorylation
RPS6KA5	GO:0006355	regulation of transcription, DNA-templated
RPS6KA5	GO:0002223	stimulatory C-type lectin receptor signaling pathway
RPS6KA5	GO:0001818	negative regulation of cytokine production
RPS6KA5	GO:0046872	metal ion binding
RPS6KA5	GO:0035175	histone kinase activity (H3-S10 specific)
RPS6KA5	GO:0016740	transferase activity
RPS6KA5	GO:0016301	kinase activity
RPS6KA5	GO:0005524	ATP binding
RPS6KA5	GO:0004674	protein serine/threonine kinase activity
RPS6KA5	GO:0004672	protein kinase activity
RPS6KA5	GO:0000287	magnesium ion binding
RPS6KA5	GO:0000166	nucleotide binding
KLF16	GO:0003676	nucleic acid binding
KLF16	GO:0003677	DNA binding
KLF16	GO:0046872	metal ion binding
KLF16	GO:0006351	transcription, DNA-templated
KLF16	GO:0006355	regulation of transcription, DNA-templated
KLF16	GO:0005634	nucleus
KLF16	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding
KLF16	GO:0001078	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding
KLF16	GO:0003700	transcription factor activity, sequence-specific DNA binding
KLF16	GO:0000122	negative regulation of transcription from RNA polymerase II promoter
KLF16	GO:0006357	regulation of transcription from RNA polymerase II promoter
KLF16	GO:0007212	dopamine receptor signaling pathway
RPS6KA5		
SP110	GO:0003677	DNA binding
SP110	GO:0004871	signal transducer activity
SP110	GO:0008270	zinc ion binding
SP110	GO:0046872	metal ion binding
SP110	GO:0006351	transcription, DNA-templated
SP110	GO:0006355	regulation of transcription, DNA-templated
SP110	GO:0007165	signal transduction
SP110	GO:0016032	viral process
SP110	GO:0005634	nucleus
SP110	GO:0005730	nucleolus
AGTPBP1	GO:0021702	cerebellar Purkinje cell differentiation
AGTPBP1	GO:0006508	proteolysis
AGTPBP1	GO:0008270	zinc ion binding
AGTPBP1	GO:0004181	metallocarboxypeptidase activity
AGTPBP1	GO:0004180	carboxypeptidase activity
AGTPBP1	GO:0008233	peptidase activity
AGTPBP1	GO:0008237	metallopeptidase activity
AGTPBP1	GO:0015631	tubulin binding
AGTPBP1	GO:0016787	hydrolase activity
AGTPBP1	GO:0046872	metal ion binding
AGTPBP1	GO:0001754	eye photoreceptor cell differentiation
AGTPBP1	GO:0007005	mitochondrion organization
AGTPBP1	GO:0021772	olfactory bulb development
AGTPBP1	GO:0035609	C-terminal protein deglutamylation
AGTPBP1	GO:0035610	protein side chain deglutamylation
AGTPBP1	GO:0050905	neuromuscular process
AGTPBP1	GO:0005634	nucleus
AGTPBP1	GO:0005737	cytoplasm
AGTPBP1	GO:0005739	mitochondrion
AGTPBP1	GO:0005829	cytosol
C21orf58		
VMP1	GO:0005515	protein binding
VMP1	GO:0006887	exocytosis
VMP1	GO:0006914	autophagy
VMP1	GO:0007029	endoplasmic reticulum organization
VMP1	GO:0007030	Golgi organization
VMP1	GO:0007155	cell adhesion
VMP1	GO:0007566	embryo implantation
VMP1	GO:0010506	regulation of autophagy
VMP1	GO:0016337	single organismal cell-cell adhesion
VMP1	GO:0034329	cell junction assembly
VMP1	GO:0000407	pre-autophagosomal structure
VMP1	GO:0000421	autophagosome membrane
VMP1	GO:0005730	nucleolus
VMP1	GO:0005773	vacuole
VMP1	GO:0005774	vacuolar membrane
VMP1	GO:0005783	endoplasmic reticulum
VMP1	GO:0005886	plasma membrane
VMP1	GO:0016020	membrane
VMP1	GO:0016021	integral component of membrane
VMP1	GO:0033116	endoplasmic reticulum-Golgi intermediate compartment membrane
AGTPBP1	GO:0060041	retina development in camera-type eye
AGTPBP1	GO:0042133	neurotransmitter metabolic process
AGTPBP1	GO:0021680	cerebellar Purkinje cell layer development
AGTPBP1	GO:0021549	cerebellum development
AGTPBP1	GO:0007628	adult walking behavior
VMP1		
TFPI	GO:0043231	intracellular membrane-bounded organelle
TFPI	GO:0031225	anchored component of membrane
TFPI	GO:0031090	organelle membrane
TFPI	GO:0016020	membrane
TFPI	GO:0009986	cell surface
TFPI	GO:0005886	plasma membrane
TFPI	GO:0005783	endoplasmic reticulum
TFPI	GO:0005615	extracellular space
TFPI	GO:0005576	extracellular region
TFPI	GO:0010951	negative regulation of endopeptidase activity
TFPI	GO:0010466	negative regulation of peptidase activity
TFPI	GO:0007599	hemostasis
TFPI	GO:0007598	blood coagulation, extrinsic pathway
TFPI	GO:0007596	blood coagulation
TFPI	GO:0030414	peptidase inhibitor activity
TFPI	GO:0004867	serine-type endopeptidase inhibitor activity
